datetime,season,holiday,workingday,casual,registered,count
2011/2/8 10:00,1,0,1,4,44,48
2011/2/8 11:00,1,0,1,1,49,50
2011/2/8 12:00,1,0,1,2,63,65
2011/2/8 13:00,1,0,1,2,48,50
2011/2/8 14:00,1,0,1,3,61,64
2011/2/8 15:00,1,0,1,6,45,51
2011/2/8 16:00,1,0,1,4,79,83
2011/2/8 17:00,1,0,1,4,172,176
2011/2/8 18:00,1,0,1,1,151,152
2011/2/8 19:00,1,0,1,1,100,101
2011/2/8 20:00,1,0,1,3,53,56
2011/2/8 21:00,1,0,1,8,46,54
2011/2/8 22:00,1,0,1,0,29,29
2011/2/8 23:00,1,0,1,3,9,12
2011/2/9 0:00,1,0,1,0,17,17
2011/2/9 1:00,1,0,1,0,7,7
2011/2/9 2:00,1,0,1,1,2,3
2011/2/9 3:00,1,0,1,0,2,2
2011/2/9 5:00,1,0,1,0,7,7
2011/2/9 6:00,1,0,1,0,43,43
2011/2/9 7:00,1,0,1,4,95,99
2011/2/9 8:00,1,0,1,1,198,199
2011/2/9 9:00,1,0,1,4,119,123
2011/2/9 10:00,1,0,1,8,51,59
2011/2/9 11:00,1,0,1,1,40,41
2011/2/9 12:00,1,0,1,4,57,61
2011/2/9 13:00,1,0,1,2,67,69
2011/2/9 14:00,1,0,1,2,56,58
2011/2/9 15:00,1,0,1,3,61,64
2011/2/9 16:00,1,0,1,7,72,79
2011/2/9 17:00,1,0,1,9,157,166
2011/2/9 18:00,1,0,1,2,168,170
2011/2/9 19:00,1,0,1,1,87,88
2011/2/9 20:00,1,0,1,0,84,84
2011/2/9 21:00,1,0,1,0,83,83
2011/2/9 22:00,1,0,1,4,42,46
2011/2/9 23:00,1,0,1,0,37,37
2011/2/10 0:00,1,0,1,0,16,16
2011/2/10 1:00,1,0,1,0,7,7
2011/2/10 2:00,1,0,1,0,3,3
2011/2/10 4:00,1,0,1,0,1,1
2011/2/10 5:00,1,0,1,0,6,6
2011/2/10 6:00,1,0,1,0,26,26
2011/2/10 7:00,1,0,1,0,99,99
2011/2/10 8:00,1,0,1,5,173,178
2011/2/10 9:00,1,0,1,1,121,122
2011/2/10 10:00,1,0,1,1,34,35
2011/2/10 11:00,1,0,1,1,44,45
2011/2/10 12:00,1,0,1,4,65,69
2011/2/10 13:00,1,0,1,3,59,62
2011/2/10 14:00,1,0,1,6,42,48
2011/2/10 15:00,1,0,1,0,50,50
2011/2/10 16:00,1,0,1,4,76,80
2011/2/10 17:00,1,0,1,6,159,165
2011/2/10 18:00,1,0,1,3,157,160
2011/2/10 19:00,1,0,1,2,110,112
2011/2/10 20:00,1,0,1,4,93,97
2011/2/10 21:00,1,0,1,2,70,72
2011/2/10 22:00,1,0,1,4,47,51
2011/2/10 23:00,1,0,1,1,33,34
2011/2/11 0:00,1,0,1,2,12,14
2011/2/11 1:00,1,0,1,1,6,7
2011/2/11 2:00,1,0,1,0,3,3
2011/2/11 5:00,1,0,1,0,4,4
2011/2/11 6:00,1,0,1,1,23,24
2011/2/11 7:00,1,0,1,1,73,74
2011/2/11 8:00,1,0,1,4,212,216
2011/2/11 9:00,1,0,1,8,132,140
2011/2/11 10:00,1,0,1,5,39,44
2011/2/11 11:00,1,0,1,12,52,64
2011/2/11 12:00,1,0,1,7,64,71
2011/2/11 13:00,1,0,1,21,89,110
2011/2/11 14:00,1,0,1,17,67,84
2011/2/11 15:00,1,0,1,12,62,74
2011/2/11 16:00,1,0,1,14,111,125
2011/2/11 17:00,1,0,1,18,193,211
2011/2/11 18:00,1,0,1,9,165,174
2011/2/11 19:00,1,0,1,7,94,101
2011/2/11 20:00,1,0,1,2,61,63
2011/2/11 21:00,1,0,1,1,46,47
2011/2/11 22:00,1,0,1,2,41,43
2011/2/11 23:00,1,0,1,5,48,53
2011/2/12 0:00,1,0,0,3,27,30
2011/2/12 1:00,1,0,0,2,22,24
2011/2/12 2:00,1,0,0,2,13,15
2011/2/12 3:00,1,0,0,3,7,10
2011/2/12 4:00,1,0,0,0,4,4
2011/2/12 5:00,1,0,0,0,1,1
2011/2/12 6:00,1,0,0,1,1,2
2011/2/12 7:00,1,0,0,2,9,11
2011/2/12 8:00,1,0,0,2,28,30
2011/2/12 9:00,1,0,0,5,38,43
2011/2/12 10:00,1,0,0,13,71,84
2011/2/12 11:00,1,0,0,30,84,114
2011/2/12 12:00,1,0,0,27,93,120
2011/2/12 13:00,1,0,0,32,103,135
2011/2/12 14:00,1,0,0,30,90,120
2011/2/12 15:00,1,0,0,47,127,174
2011/2/12 16:00,1,0,0,42,103,145
2011/2/12 17:00,1,0,0,24,113,137
2011/2/12 18:00,1,0,0,4,60,64
2011/2/12 19:00,1,0,0,2,39,41
2011/2/12 20:00,1,0,0,1,39,40
2011/2/12 21:00,1,0,0,9,42,51
2011/2/12 22:00,1,0,0,6,39,45
2011/2/12 23:00,1,0,0,1,31,32
2011/2/13 0:00,1,0,0,5,34,39
2011/2/13 1:00,1,0,0,1,23,24
2011/2/13 2:00,1,0,0,1,19,20
2011/2/13 3:00,1,0,0,4,8,12
2011/2/13 4:00,1,0,0,0,2,2
2011/2/13 6:00,1,0,0,2,3,5
2011/2/13 7:00,1,0,0,0,3,3
2011/2/13 8:00,1,0,0,1,11,12
2011/2/13 9:00,1,0,0,12,35,47
2011/2/13 10:00,1,0,0,19,86,105
2011/2/13 11:00,1,0,0,26,86,112
2011/2/13 12:00,1,0,0,58,94,152
2011/2/13 13:00,1,0,0,62,92,154
2011/2/13 14:00,1,0,0,51,110,161
2011/2/13 15:00,1,0,0,40,122,162
2011/2/13 16:00,1,0,0,28,106,134
2011/2/13 17:00,1,0,0,30,95,125
2011/2/13 18:00,1,0,0,17,78,95
2011/2/13 19:00,1,0,0,11,50,61
2011/2/13 20:00,1,0,0,15,32,47
2011/2/13 21:00,1,0,0,6,45,51
2011/2/13 22:00,1,0,0,5,31,36
2011/2/13 23:00,1,0,0,3,27,30
2011/2/14 0:00,1,0,1,3,8,11
2011/2/14 1:00,1,0,1,1,6,7
2011/2/14 2:00,1,0,1,0,2,2
2011/2/14 3:00,1,0,1,1,1,2
2011/2/14 4:00,1,0,1,0,2,2
2011/2/14 5:00,1,0,1,0,3,3
2011/2/14 6:00,1,0,1,1,25,26
2011/2/14 7:00,1,0,1,2,96,98
2011/2/14 8:00,1,0,1,7,249,256
2011/2/14 9:00,1,0,1,8,122,130
2011/2/14 10:00,1,0,1,9,46,55
2011/2/14 11:00,1,0,1,10,43,53
2011/2/14 12:00,1,0,1,27,99,126
2011/2/14 13:00,1,0,1,27,93,120
2011/2/14 14:00,1,0,1,14,76,90
2011/2/14 15:00,1,0,1,19,71,90
2011/2/14 16:00,1,0,1,16,102,118
2011/2/14 17:00,1,0,1,25,218,243
2011/2/14 18:00,1,0,1,11,194,205
2011/2/14 19:00,1,0,1,12,86,98
2011/2/14 20:00,1,0,1,5,65,70
2011/2/14 21:00,1,0,1,8,35,43
2011/2/14 22:00,1,0,1,1,44,45
2011/2/14 23:00,1,0,1,1,19,20
2011/2/15 0:00,1,0,1,7,12,19
2011/2/15 1:00,1,0,1,0,5,5
2011/2/15 2:00,1,0,1,1,2,3
2011/2/15 4:00,1,0,1,0,1,1
2011/2/15 5:00,1,0,1,0,4,4
2011/2/15 6:00,1,0,1,0,30,30
2011/2/15 7:00,1,0,1,2,103,105
2011/2/15 8:00,1,0,1,10,213,223
2011/2/15 9:00,1,0,1,2,108,110
2011/2/15 10:00,1,0,1,5,47,52
2011/2/15 11:00,1,0,1,11,46,57
2011/2/15 12:00,1,0,1,6,65,71
2011/2/15 13:00,1,0,1,14,68,82
2011/2/15 14:00,1,0,1,10,69,79
2011/2/15 15:00,1,0,1,11,74,85
2011/2/15 16:00,1,0,1,21,77,98
2011/2/15 17:00,1,0,1,15,191,206
2011/2/15 18:00,1,0,1,14,198,212
2011/2/15 19:00,1,0,1,3,142,145
2011/2/15 20:00,1,0,1,3,98,101
2011/2/15 21:00,1,0,1,5,61,66
2011/2/15 22:00,1,0,1,0,41,41
2011/2/15 23:00,1,0,1,0,20,20
2011/2/16 0:00,1,0,1,0,15,15
2011/2/16 1:00,1,0,1,0,9,9
2011/2/16 3:00,1,0,1,0,1,1
2011/2/16 4:00,1,0,1,0,1,1
2011/2/16 5:00,1,0,1,0,5,5
2011/2/16 6:00,1,0,1,1,32,33
2011/2/16 7:00,1,0,1,5,103,108
2011/2/16 8:00,1,0,1,6,224,230
2011/2/16 9:00,1,0,1,2,122,124
2011/2/16 10:00,1,0,1,14,55,69
2011/2/16 11:00,1,0,1,7,59,66
2011/2/16 12:00,1,0,1,14,72,86
2011/2/16 13:00,1,0,1,13,80,93
2011/2/16 14:00,1,0,1,17,65,82
2011/2/16 15:00,1,0,1,35,82,117
2011/2/16 16:00,1,0,1,26,96,122
2011/2/16 17:00,1,0,1,11,244,255
2011/2/16 18:00,1,0,1,20,202,222
2011/2/16 19:00,1,0,1,18,143,161
2011/2/16 20:00,1,0,1,10,108,118
2011/2/16 21:00,1,0,1,5,87,92
2011/2/16 22:00,1,0,1,12,61,73
2011/2/16 23:00,1,0,1,2,31,33
2011/2/17 0:00,1,0,1,1,16,17
2011/2/17 1:00,1,0,1,0,6,6
2011/2/17 2:00,1,0,1,2,4,6
2011/2/17 3:00,1,0,1,3,1,4
2011/2/17 4:00,1,0,1,3,1,4
2011/2/17 5:00,1,0,1,1,11,12
2011/2/17 6:00,1,0,1,3,44,47
2011/2/17 7:00,1,0,1,7,119,126
2011/2/17 8:00,1,0,1,18,267,285
2011/2/17 9:00,1,0,1,16,163,179
2011/2/17 10:00,1,0,1,18,70,88
2011/2/17 11:00,1,0,1,19,71,90
2011/2/17 12:00,1,0,1,15,86,101
2011/2/17 13:00,1,0,1,15,108,123
2011/2/17 14:00,1,0,1,26,55,81
2011/2/17 15:00,1,0,1,15,91,106
2011/2/17 16:00,1,0,1,29,117,146
2011/2/17 17:00,1,0,1,18,256,274
2011/2/17 18:00,1,0,1,11,211,222
2011/2/17 19:00,1,0,1,14,161,175
2011/2/17 20:00,1,0,1,8,131,139
2011/2/17 21:00,1,0,1,5,119,124
2011/2/17 22:00,1,0,1,8,68,76
2011/2/17 23:00,1,0,1,4,40,44
2011/2/18 0:00,1,0,1,12,20,32
2011/2/18 1:00,1,0,1,1,7,8
2011/2/18 2:00,1,0,1,2,5,7
2011/2/18 3:00,1,0,1,2,6,8
2011/2/18 4:00,1,0,1,0,1,1
2011/2/18 5:00,1,0,1,1,6,7
2011/2/18 6:00,1,0,1,2,48,50
2011/2/18 7:00,1,0,1,8,108,116
2011/2/18 8:00,1,0,1,26,246,272
2011/2/18 9:00,1,0,1,15,154,169
2011/2/18 10:00,1,0,1,17,78,95
2011/2/18 11:00,1,0,1,31,82,113
2011/2/18 12:00,1,0,1,59,126,185
2011/2/18 13:00,1,0,1,45,131,176
2011/2/18 14:00,1,0,1,73,118,191
2011/2/18 15:00,1,0,1,55,117,172
2011/2/18 16:00,1,0,1,68,164,232
2011/2/18 17:00,1,0,1,52,275,327
2011/2/18 18:00,1,0,1,29,195,224
2011/2/18 19:00,1,0,1,16,146,162
2011/2/18 20:00,1,0,1,19,105,124
2011/2/18 21:00,1,0,1,11,61,72
2011/2/18 22:00,1,0,1,19,88,107
2011/2/18 23:00,1,0,1,16,61,77
2011/2/19 0:00,1,0,0,6,23,29
2011/2/19 1:00,1,0,0,10,21,31
2011/2/19 2:00,1,0,0,3,14,17
2011/2/19 3:00,1,0,0,0,7,7
2011/2/19 4:00,1,0,0,0,3,3
2011/2/19 5:00,1,0,0,0,3,3
2011/2/19 6:00,1,0,0,3,3,6
2011/2/19 7:00,1,0,0,6,16,22
2011/2/19 8:00,1,0,0,9,36,45
2011/2/19 9:00,1,0,0,18,37,55
2011/2/19 10:00,1,0,0,34,72,106
2011/2/19 11:00,1,0,0,47,76,123
2011/2/19 12:00,1,0,0,38,81,119
2011/2/19 13:00,1,0,0,52,103,155
2011/2/19 14:00,1,0,0,102,94,196
2011/2/19 15:00,1,0,0,84,87,171
2011/2/19 16:00,1,0,0,39,81,120
2011/2/19 17:00,1,0,0,36,91,127
2011/2/19 18:00,1,0,0,21,67,88
2011/2/19 19:00,1,0,0,5,54,59
2011/2/19 20:00,1,0,0,9,38,47
2011/2/19 21:00,1,0,0,4,29,33
2011/2/19 22:00,1,0,0,2,42,44
2011/2/19 23:00,1,0,0,4,25,29
2011/3/1 0:00,1,0,1,0,7,7
2011/3/1 1:00,1,0,1,0,3,3
2011/3/1 2:00,1,0,1,0,4,4
2011/3/1 3:00,1,0,1,0,2,2
2011/3/1 4:00,1,0,1,0,1,1
2011/3/1 5:00,1,0,1,1,1,2
2011/3/1 6:00,1,0,1,0,46,46
2011/3/1 7:00,1,0,1,2,105,107
2011/3/1 8:00,1,0,1,10,204,214
2011/3/1 9:00,1,0,1,8,116,124
2011/3/1 10:00,1,0,1,13,55,68
2011/3/1 11:00,1,0,1,8,48,56
2011/3/1 12:00,1,0,1,6,80,86
2011/3/1 13:00,1,0,1,13,65,78
2011/3/1 14:00,1,0,1,18,61,79
2011/3/1 15:00,1,0,1,7,57,64
2011/3/1 16:00,1,0,1,10,92,102
2011/3/1 17:00,1,0,1,12,230,242
2011/3/1 18:00,1,0,1,10,214,224
2011/3/1 19:00,1,0,1,4,115,119
2011/3/1 20:00,1,0,1,2,86,88
2011/3/1 21:00,1,0,1,8,55,63
2011/3/1 22:00,1,0,1,3,44,47
2011/3/1 23:00,1,0,1,2,23,25
2011/3/2 0:00,1,0,1,3,5,8
2011/3/2 1:00,1,0,1,0,4,4
2011/3/2 2:00,1,0,1,0,2,2
2011/3/2 3:00,1,0,1,3,1,4
2011/3/2 4:00,1,0,1,1,0,1
2011/3/2 5:00,1,0,1,0,5,5
2011/3/2 6:00,1,0,1,1,39,40
2011/3/2 7:00,1,0,1,2,108,110
2011/3/2 8:00,1,0,1,13,243,256
2011/3/2 9:00,1,0,1,7,141,148
2011/3/2 10:00,1,0,1,11,65,76
2011/3/2 11:00,1,0,1,8,65,73
2011/3/2 12:00,1,0,1,20,62,82
2011/3/2 13:00,1,0,1,35,90,125
2011/3/2 14:00,1,0,1,21,75,96
2011/3/2 15:00,1,0,1,19,91,110
2011/3/2 16:00,1,0,1,27,112,139
2011/3/2 17:00,1,0,1,30,238,268
2011/3/2 18:00,1,0,1,8,193,201
2011/3/2 19:00,1,0,1,6,144,150
2011/3/2 20:00,1,0,1,9,86,95
2011/3/2 21:00,1,0,1,3,68,71
2011/3/2 22:00,1,0,1,4,44,48
2011/3/2 23:00,1,0,1,0,22,22
2011/3/3 0:00,1,0,1,3,10,13
2011/3/3 1:00,1,0,1,0,1,1
2011/3/3 2:00,1,0,1,1,2,3
2011/3/3 3:00,1,0,1,0,1,1
2011/3/3 4:00,1,0,1,0,1,1
2011/3/3 5:00,1,0,1,1,7,8
2011/3/3 6:00,1,0,1,1,34,35
2011/3/3 7:00,1,0,1,1,110,111
2011/3/3 8:00,1,0,1,4,216,220
2011/3/3 9:00,1,0,1,10,135,145
2011/3/3 10:00,1,0,1,7,49,56
2011/3/3 11:00,1,0,1,10,40,50
2011/3/3 12:00,1,0,1,7,65,72
2011/3/3 13:00,1,0,1,13,67,80
2011/3/3 14:00,1,0,1,18,60,78
2011/3/3 15:00,1,0,1,6,62,68
2011/3/3 16:00,1,0,1,6,65,71
2011/3/3 17:00,1,0,1,17,185,202
2011/3/3 18:00,1,0,1,6,161,167
2011/3/3 19:00,1,0,1,5,101,106
2011/3/3 20:00,1,0,1,1,69,70
2011/3/3 21:00,1,0,1,3,48,51
2011/3/3 22:00,1,0,1,3,50,53
2011/3/3 23:00,1,0,1,0,23,23
2011/3/4 0:00,1,0,1,0,12,12
2011/3/4 1:00,1,0,1,0,4,4
2011/3/4 2:00,1,0,1,0,2,2
2011/3/4 3:00,1,0,1,0,1,1
2011/3/4 4:00,1,0,1,1,0,1
2011/3/4 5:00,1,0,1,0,7,7
2011/3/4 6:00,1,0,1,1,28,29
2011/3/4 7:00,1,0,1,0,83,83
2011/3/4 8:00,1,0,1,6,222,228
2011/3/4 9:00,1,0,1,12,138,150
2011/3/4 10:00,1,0,1,10,56,66
2011/3/4 11:00,1,0,1,16,73,89
2011/3/4 12:00,1,0,1,10,87,97
2011/3/4 13:00,1,0,1,13,74,87
2011/3/4 14:00,1,0,1,30,65,95
2011/3/4 15:00,1,0,1,31,75,106
2011/3/4 16:00,1,0,1,17,101,118
2011/3/4 17:00,1,0,1,22,206,228
2011/3/4 18:00,1,0,1,15,172,187
2011/3/4 19:00,1,0,1,5,102,107
2011/3/4 20:00,1,0,1,9,78,87
2011/3/4 21:00,1,0,1,6,64,70
2011/3/4 22:00,1,0,1,4,40,44
2011/3/4 23:00,1,0,1,6,40,46
2011/3/5 0:00,1,0,0,4,15,19
2011/3/5 1:00,1,0,0,5,20,25
2011/3/5 2:00,1,0,0,5,15,20
2011/3/5 3:00,1,0,0,0,2,2
2011/3/5 4:00,1,0,0,0,1,1
2011/3/5 5:00,1,0,0,0,3,3
2011/3/5 6:00,1,0,0,1,3,4
2011/3/5 7:00,1,0,0,5,10,15
2011/3/5 8:00,1,0,0,11,34,45
2011/3/5 9:00,1,0,0,15,48,63
2011/3/5 10:00,1,0,0,34,69,103
2011/3/5 11:00,1,0,0,43,116,159
2011/3/5 12:00,1,0,0,46,121,167
2011/3/5 13:00,1,0,0,60,130,190
2011/3/5 14:00,1,0,0,80,118,198
2011/3/5 15:00,1,0,0,83,122,205
2011/3/5 16:00,1,0,0,74,130,204
2011/3/5 17:00,1,0,0,60,104,164
2011/3/5 18:00,1,0,0,37,115,152
2011/3/5 19:00,1,0,0,27,62,89
2011/3/5 20:00,1,0,0,12,58,70
2011/3/5 21:00,1,0,0,12,60,72
2011/3/5 22:00,1,0,0,16,47,63
2011/3/5 23:00,1,0,0,10,34,44
2011/3/6 0:00,1,0,0,11,41,52
2011/3/6 1:00,1,0,0,12,27,39
2011/3/6 2:00,1,0,0,5,27,32
2011/3/6 3:00,1,0,0,2,9,11
2011/3/6 4:00,1,0,0,0,3,3
2011/3/6 6:00,1,0,0,1,1,2
2011/3/6 7:00,1,0,0,0,5,5
2011/3/6 8:00,1,0,0,1,8,9
2011/3/6 9:00,1,0,0,4,18,22
2011/3/6 10:00,1,0,0,4,27,31
2011/3/6 11:00,1,0,0,18,44,62
2011/3/6 12:00,1,0,0,10,69,79
2011/3/6 13:00,1,0,0,22,83,105
2011/3/6 14:00,1,0,0,12,27,39
2011/3/6 15:00,1,0,0,3,4,7
2011/3/6 16:00,1,0,0,3,8,11
2011/3/6 17:00,1,0,0,2,23,25
2011/3/6 18:00,1,0,0,0,23,23
2011/3/6 19:00,1,0,0,0,11,11
2011/3/6 20:00,1,0,0,3,8,11
2011/3/6 21:00,1,0,0,1,6,7
2011/3/6 22:00,1,0,0,0,10,10
2011/3/6 23:00,1,0,0,0,9,9
2011/3/7 0:00,1,0,1,0,4,4
2011/3/7 1:00,1,0,1,0,2,2
2011/3/7 3:00,1,0,1,0,1,1
2011/3/7 4:00,1,0,1,1,0,1
2011/3/7 5:00,1,0,1,0,1,1
2011/3/7 6:00,1,0,1,3,31,34
2011/3/7 7:00,1,0,1,3,88,91
2011/3/7 8:00,1,0,1,11,200,211
2011/3/7 9:00,1,0,1,5,129,134
2011/3/7 10:00,1,0,1,15,43,58
2011/3/7 11:00,1,0,1,19,41,60
2011/3/7 12:00,1,0,1,28,68,96
2011/3/7 13:00,1,0,1,16,54,70
2011/3/7 14:00,1,0,1,21,56,77
2011/3/7 15:00,1,0,1,32,64,96
2011/3/7 16:00,1,0,1,26,96,122
2011/3/7 17:00,1,0,1,27,206,233
2011/3/7 18:00,1,0,1,19,214,233
2011/3/7 19:00,1,0,1,11,134,145
2011/3/7 20:00,1,0,1,5,87,92
2011/3/7 21:00,1,0,1,1,53,54
2011/3/7 22:00,1,0,1,1,34,35
2011/3/7 23:00,1,0,1,0,22,22
2011/3/8 0:00,1,0,1,1,9,10
2011/3/8 1:00,1,0,1,0,4,4
2011/3/8 2:00,1,0,1,1,0,1
2011/3/8 3:00,1,0,1,5,2,7
2011/3/8 4:00,1,0,1,0,2,2
2011/3/8 5:00,1,0,1,2,8,10
2011/3/8 6:00,1,0,1,3,42,45
2011/3/8 7:00,1,0,1,9,119,128
2011/3/8 8:00,1,0,1,10,247,257
2011/3/8 9:00,1,0,1,11,140,151
2011/3/8 10:00,1,0,1,25,46,71
2011/3/8 11:00,1,0,1,26,52,78
2011/3/8 12:00,1,0,1,29,70,99
2011/3/8 13:00,1,0,1,25,73,98
2011/3/8 14:00,1,0,1,16,56,72
2011/3/8 15:00,1,0,1,35,77,112
2011/3/8 16:00,1,0,1,26,82,108
2011/3/8 17:00,1,0,1,39,209,248
2011/3/8 18:00,1,0,1,21,214,235
2011/3/8 19:00,1,0,1,9,141,150
2011/3/8 20:00,1,0,1,2,74,76
2011/3/8 21:00,1,0,1,7,68,75
2011/3/8 22:00,1,0,1,11,44,55
2011/3/8 23:00,1,0,1,3,38,41
2011/3/9 0:00,1,0,1,0,9,9
2011/3/9 1:00,1,0,1,0,4,4
2011/3/9 2:00,1,0,1,1,1,2
2011/3/9 3:00,1,0,1,1,2,3
2011/3/9 4:00,1,0,1,0,2,2
2011/3/9 5:00,1,0,1,1,7,8
2011/3/9 6:00,1,0,1,5,44,49
2011/3/9 7:00,1,0,1,18,123,141
2011/3/9 8:00,1,0,1,11,238,249
2011/3/9 9:00,1,0,1,5,136,141
2011/3/9 10:00,1,0,1,8,49,57
2011/3/9 11:00,1,0,1,15,44,59
2011/3/9 12:00,1,0,1,14,84,98
2011/3/9 13:00,1,0,1,17,82,99
2011/3/9 14:00,1,0,1,10,61,71
2011/3/9 15:00,1,0,1,15,64,79
2011/3/9 16:00,1,0,1,10,102,112
2011/3/9 17:00,1,0,1,18,176,194
2011/3/9 18:00,1,0,1,12,176,188
2011/3/9 19:00,1,0,1,11,123,134
2011/3/9 20:00,1,0,1,4,87,91
2011/3/9 21:00,1,0,1,10,52,62
2011/3/9 22:00,1,0,1,4,17,21
2011/3/9 23:00,1,0,1,1,17,18
2011/3/10 0:00,1,0,1,3,0,3
2011/3/10 1:00,1,0,1,0,2,2
2011/3/10 2:00,1,0,1,0,1,1
2011/3/10 5:00,1,0,1,1,2,3
2011/3/10 6:00,1,0,1,0,12,12
2011/3/10 7:00,1,0,1,1,36,37
2011/3/10 8:00,1,0,1,1,43,44
2011/3/10 9:00,1,0,1,1,23,24
2011/3/10 10:00,1,0,1,0,17,17
2011/3/10 11:00,1,0,1,6,5,11
2011/3/10 12:00,1,0,1,4,30,34
2011/3/10 13:00,1,0,1,1,11,12
2011/3/10 14:00,1,0,1,0,12,12
2011/3/10 15:00,1,0,1,3,11,14
2011/3/10 16:00,1,0,1,1,20,21
2011/3/10 17:00,1,0,1,2,109,111
2011/3/10 18:00,1,0,1,2,80,82
2011/3/10 19:00,1,0,1,5,51,56
2011/3/10 20:00,1,0,1,9,29,38
2011/3/10 21:00,1,0,1,1,27,28
2011/3/10 22:00,1,0,1,4,30,34
2011/3/10 23:00,1,0,1,1,26,27
2011/3/11 0:00,1,0,1,0,6,6
2011/3/11 1:00,1,0,1,0,8,8
2011/3/11 2:00,1,0,1,2,3,5
2011/3/11 3:00,1,0,1,0,2,2
2011/3/11 5:00,1,0,1,1,6,7
2011/3/11 6:00,1,0,1,1,31,32
2011/3/11 7:00,1,0,1,10,104,114
2011/3/11 8:00,1,0,1,15,244,259
2011/3/11 9:00,1,0,1,13,143,156
2011/3/11 10:00,1,0,1,18,60,78
2011/3/11 11:00,1,0,1,14,67,81
2011/3/11 12:00,1,0,1,15,96,111
2011/3/11 13:00,1,0,1,15,92,107
2011/3/11 14:00,1,0,1,25,64,89
2011/3/11 15:00,1,0,1,21,64,85
2011/3/11 16:00,1,0,1,18,95,113
2011/3/11 17:00,1,0,1,23,200,223
2011/3/11 18:00,1,0,1,19,134,153
2011/3/11 19:00,1,0,1,7,111,118
2011/3/11 20:00,1,0,1,6,70,76
2011/3/11 21:00,1,0,1,10,43,53
2011/3/11 22:00,1,0,1,11,53,64
2011/3/11 23:00,1,0,1,3,34,37
2011/3/12 0:00,1,0,0,4,30,34
2011/3/12 1:00,1,0,0,3,15,18
2011/3/12 2:00,1,0,0,0,14,14
2011/3/12 3:00,1,0,0,1,6,7
2011/3/12 4:00,1,0,0,0,1,1
2011/3/12 5:00,1,0,0,0,2,2
2011/3/12 6:00,1,0,0,2,2,4
2011/3/12 7:00,1,0,0,4,19,23
2011/3/12 8:00,1,0,0,9,44,53
2011/3/12 9:00,1,0,0,25,76,101
2011/3/12 10:00,1,0,0,21,78,99
2011/3/12 11:00,1,0,0,36,83,119
2011/3/12 12:00,1,0,0,51,107,158
2011/3/12 13:00,1,0,0,62,95,157
2011/3/12 14:00,1,0,0,70,96,166
2011/3/12 15:00,1,0,0,81,101,182
2011/3/12 16:00,1,0,0,100,144,244
2011/3/12 17:00,1,0,0,99,114,213
2011/3/12 18:00,1,0,0,54,91,145
2011/3/12 19:00,1,0,0,26,86,112
2011/3/12 20:00,1,0,0,22,64,86
2011/3/12 21:00,1,0,0,36,46,82
2011/3/12 22:00,1,0,0,7,56,63
2011/3/12 23:00,1,0,0,11,38,49
2011/3/13 0:00,1,0,0,3,35,38
2011/3/13 1:00,1,0,0,10,23,33
2011/3/13 3:00,1,0,0,6,17,23
2011/3/13 4:00,1,0,0,4,9,13
2011/3/13 5:00,1,0,0,0,3,3
2011/3/13 6:00,1,0,0,0,2,2
2011/3/13 7:00,1,0,0,2,8,10
2011/3/13 8:00,1,0,0,11,23,34
2011/3/13 9:00,1,0,0,8,36,44
2011/3/13 10:00,1,0,0,36,86,122
2011/3/13 11:00,1,0,0,88,93,181
2011/3/13 12:00,1,0,0,74,120,194
2011/3/13 13:00,1,0,0,97,124,221
2011/3/13 14:00,1,0,0,144,106,250
2011/3/13 15:00,1,0,0,149,155,304
2011/3/13 16:00,1,0,0,124,132,256
2011/3/13 17:00,1,0,0,98,143,241
2011/3/13 18:00,1,0,0,55,92,147
2011/3/13 19:00,1,0,0,28,73,101
2011/3/13 20:00,1,0,0,23,54,77
2011/3/13 21:00,1,0,0,9,49,58
2011/3/13 22:00,1,0,0,8,29,37
2011/3/13 23:00,1,0,0,5,23,28
2011/3/14 0:00,1,0,1,4,7,11
2011/3/14 1:00,1,0,1,0,1,1
2011/3/14 2:00,1,0,1,0,1,1
2011/3/14 3:00,1,0,1,0,3,3
2011/3/14 5:00,1,0,1,0,8,8
2011/3/14 6:00,1,0,1,1,27,28
2011/3/14 7:00,1,0,1,4,84,88
2011/3/14 8:00,1,0,1,24,217,241
2011/3/14 9:00,1,0,1,13,127,140
2011/3/14 10:00,1,0,1,27,57,84
2011/3/14 11:00,1,0,1,26,45,71
2011/3/14 12:00,1,0,1,40,54,94
2011/3/14 13:00,1,0,1,24,51,75
2011/3/14 14:00,1,0,1,27,52,79
2011/3/14 15:00,1,0,1,24,77,101
2011/3/14 16:00,1,0,1,27,80,107
2011/3/14 17:00,1,0,1,42,229,271
2011/3/14 18:00,1,0,1,25,210,235
2011/3/14 19:00,1,0,1,17,133,150
2011/3/14 20:00,1,0,1,23,106,129
2011/3/14 21:00,1,0,1,5,58,63
2011/3/14 22:00,1,0,1,4,43,47
2011/3/14 23:00,1,0,1,2,17,19
2011/3/15 0:00,1,0,1,7,7,14
2011/3/15 1:00,1,0,1,4,6,10
2011/3/15 2:00,1,0,1,1,2,3
2011/3/15 4:00,1,0,1,1,1,2
2011/3/15 5:00,1,0,1,0,11,11
2011/3/15 6:00,1,0,1,3,32,35
2011/3/15 7:00,1,0,1,10,109,119
